Input_Degree,Input_Weight,Control_Degree,Control_Weight,MinW
14,7,5,5,36
14,7,5,3,36
14,7,5,3,36
14,7,5,5,46
14,7,5,5,37
14,7,5,5,36
14,7,5,5,44
14,7,5,3,36
14,7,5,3,36
14,7,5,5,36
14,7,5,5,36
14,7,5,5,37
14,7,5,5,34
14,5,5,3,37
14,5,5,3,37
14,5,5,5,34
14,5,5,5,39
14,5,5,5,35
14,5,5,5,36
14,7,5,3,36
14,7,5,3,33
14,7,5,5,35
14,7,5,5,34
14,7,5,5,35
14,7,5,5,37
14,5,5,3,34
14,5,5,3,39
14,5,5,5,36
14,5,5,5,45
14,5,5,5,38
14,5,5,5,39
14,9,5,3,35
14,9,5,3,34
14,9,5,5,37
14,9,5,5,38
14,9,5,5,36
14,9,5,5,34
14,5,5,3,35
14,5,5,3,35
14,5,5,5,34
14,5,5,5,34
14,5,5,5,38
14,5,5,5,34
14,7,5,3,40
14,7,5,3,35
14,7,5,5,36
14,7,5,5,35
14,7,5,5,40
14,7,5,5,34
14,7,5,3,37
14,7,5,3,34
14,7,5,5,33
14,7,5,5,40
14,7,5,5,34
14,7,5,5,35
14,7,5,3,38
14,7,5,3,34
14,7,5,5,41
14,7,5,5,35
14,7,5,5,42
14,7,5,5,37
14,7,5,3,41
14,7,5,3,37
14,7,5,5,35
14,7,5,5,37
14,7,5,5,34
14,7,5,5,36
14,7,5,3,37
14,7,5,3,33
14,7,5,5,35
14,7,5,5,37
14,7,5,5,47
14,7,5,5,40
14,7,5,3,35
14,7,5,3,35
14,7,5,5,44
14,7,5,5,40
14,7,5,5,36
14,7,5,5,36
14,9,5,3,34
14,9,5,3,39
14,9,5,5,37
14,9,5,5,35
14,9,5,5,34
14,9,5,5,34
14,5,5,3,38
14,5,5,3,34
14,5,5,5,40
14,5,5,5,35
14,5,5,5,37
14,5,5,5,35
14,5,5,3,39
14,5,5,3,34
14,5,5,5,39
14,5,5,5,38
14,5,5,5,45
14,5,5,5,36
14,9,5,3,34
14,9,5,3,34
14,9,5,5,38
14,9,5,5,34
14,9,5,5,39
14,9,5,5,36
14,9,5,3,35
14,9,5,3,47
14,9,5,5,38
14,9,5,5,35
14,9,5,5,36
14,9,5,5,35
14,7,5,3,37
14,7,5,3,38
14,7,5,5,34
14,7,5,5,35
14,7,5,5,36
14,7,5,5,36
14,7,5,3,36
14,7,5,3,42
14,7,5,5,34
14,7,5,5,37
14,7,5,5,39
14,7,5,5,38
14,9,5,3,39
14,9,5,3,36
14,9,5,5,36
14,9,5,5,36
14,9,5,5,45
14,9,5,5,35
14,7,5,3,45
14,7,5,3,33
14,7,5,5,38
14,7,5,5,44
14,7,5,5,35
14,7,5,5,37
14,9,5,3,39
14,9,5,3,35
14,9,5,5,38
14,9,5,5,34
14,9,5,5,33
14,9,5,5,35
14,9,5,3,35
14,9,5,3,38
14,9,5,5,38
14,9,5,5,37
14,9,5,5,33
14,9,5,5,32
14,5,5,3,39
14,5,5,3,36
14,5,5,5,44
14,5,5,5,35
14,5,5,5,35
14,5,5,5,38
14,5,5,3,33
14,5,5,3,33
14,5,5,5,35
14,5,5,5,36
14,5,5,5,38
14,5,5,5,34
14,7,5,3,34
14,7,5,3,39
14,7,5,5,34
14,7,5,5,37
14,7,5,5,35
14,7,5,5,33
14,7,5,3,36
14,7,5,3,32
14,7,5,5,37
14,7,5,5,40
14,7,5,5,35
14,7,5,5,43
14,7,5,3,35
14,7,5,3,36
14,7,5,5,40
14,7,5,5,42
14,7,5,5,34
14,7,5,5,32
14,9,5,3,36
14,9,5,3,35
14,9,5,5,43
14,9,5,5,35
14,9,5,5,35
14,9,5,5,35
14,7,5,3,36
14,7,5,3,33
14,7,5,5,39
14,7,5,5,39
14,7,5,5,36
14,7,5,5,37
14,9,5,3,41
14,9,5,3,34
14,9,5,5,41
14,9,5,5,40
14,9,5,5,34
14,9,5,5,37
14,7,5,3,34
14,7,5,3,35
14,7,5,5,35
14,7,5,5,33
14,7,5,5,34
14,7,5,5,38
14,7,5,3,35
14,7,5,3,39
14,7,5,5,35
14,7,5,5,41
14,7,5,5,32
14,7,5,5,33
14,7,5,3,33
14,7,5,3,35
14,7,5,5,35
14,7,5,5,38
14,7,5,5,36
14,7,5,5,33
14,9,5,3,58
14,9,5,3,34
14,9,5,5,42
14,9,5,5,39
14,9,5,5,39
14,9,5,5,35
14,7,5,3,35
14,7,5,3,35
14,7,5,5,36
14,7,5,5,34
14,7,5,5,33
14,7,5,5,41
14,9,5,3,35
14,9,5,3,34
14,9,5,5,40
14,9,5,5,42
14,9,5,5,33
14,9,5,5,35
14,7,5,3,38
14,7,5,3,37
14,7,5,5,36
14,7,5,5,34
14,7,5,5,35
14,7,5,5,35
14,9,5,3,41
14,9,5,3,34
14,9,5,5,35
14,9,5,5,46
14,9,5,5,36
14,9,5,5,39
14,7,5,3,37
14,7,5,3,37
14,7,5,5,35
14,7,5,5,34
14,7,5,5,37
14,7,5,5,40
14,9,5,3,35
14,9,5,3,32
14,9,5,5,36
14,9,5,5,36
14,9,5,5,45
14,9,5,5,34
14,9,5,3,35
14,9,5,3,34
14,9,5,5,36
14,9,5,5,41
14,9,5,5,38
14,9,5,5,42
14,9,5,3,34
14,9,5,3,36
14,9,5,5,49
14,9,5,5,36
14,9,5,5,35
14,9,5,5,41
14,11,5,3,35
14,11,5,3,37
14,11,5,5,42
14,11,5,5,34
14,11,5,5,36
14,11,5,5,46
14,7,5,3,33
14,7,5,3,37
14,7,5,5,39
14,7,5,5,36
14,7,5,5,43
14,7,5,5,37
14,7,5,3,34
14,7,5,3,33
14,7,5,5,37
14,7,5,5,35
14,7,5,5,34
14,7,5,5,35
14,7,5,3,42
14,7,5,3,40
14,7,5,5,37
14,7,5,5,39
14,7,5,5,36
14,7,5,5,34
14,7,5,3,36
14,7,5,3,35
14,7,5,5,35
14,7,5,5,34
14,7,5,5,37
14,7,5,5,36
14,7,5,3,32
14,7,5,3,37
14,7,5,5,37
14,7,5,5,37
14,7,5,5,34
14,7,5,5,36
14,7,5,3,34
14,7,5,3,39
14,7,5,5,35
14,7,5,5,32
14,7,5,5,43
14,7,5,5,38
14,7,5,3,36
14,7,5,3,35
14,7,5,5,36
14,7,5,5,43
14,7,5,5,39
14,7,5,5,35
14,7,5,3,35
14,7,5,3,37
14,7,5,5,42
14,7,5,5,40
14,7,5,5,34
14,7,5,5,34
14,9,5,3,42
14,9,5,3,35
14,9,5,5,37
14,9,5,5,35
14,9,5,5,37
14,9,5,5,35
14,7,5,3,43
14,7,5,3,34
14,7,5,5,34
14,7,5,5,33
14,7,5,5,35
14,7,5,5,37
14,7,5,3,35
14,7,5,3,34
14,7,5,5,32
14,7,5,5,35
14,7,5,5,35
14,7,5,5,40
14,9,5,3,35
14,9,5,3,32
14,9,5,5,38
14,9,5,5,34
14,9,5,5,34
14,9,5,5,37
14,9,5,3,42
14,9,5,3,39
14,9,5,5,46
14,9,5,5,35
14,9,5,5,34
14,9,5,5,34
14,7,5,3,37
14,7,5,3,35
14,7,5,5,34
14,7,5,5,34
14,7,5,5,40
14,7,5,5,42
14,9,5,3,37
14,9,5,3,36
14,9,5,5,37
14,9,5,5,37
14,9,5,5,36
14,9,5,5,43
14,11,5,3,34
14,11,5,3,33
14,11,5,5,35
14,11,5,5,38
14,11,5,5,40
14,11,5,5,37
14,9,5,3,34
14,9,5,3,36
14,9,5,5,34
14,9,5,5,34
14,9,5,5,37
14,9,5,5,37
14,7,5,3,36
14,7,5,3,36
14,7,5,5,34
14,7,5,5,37
14,7,5,5,36
14,7,5,5,36
14,9,5,3,34
14,9,5,3,36
14,9,5,5,37
14,9,5,5,35
14,9,5,5,37
14,9,5,5,44
14,9,5,3,37
14,9,5,3,36
14,9,5,5,36
14,9,5,5,41
14,9,5,5,37
14,9,5,5,36
14,11,5,3,35
14,11,5,3,38
14,11,5,5,34
14,11,5,5,39
14,11,5,5,39
14,11,5,5,35
14,5,5,3,40
14,5,5,3,41
14,5,5,5,39
14,5,5,5,49
14,5,5,5,35
14,5,5,5,38
14,5,5,3,34
14,5,5,3,35
14,5,5,5,41
14,5,5,5,35
14,5,5,5,32
14,5,5,5,34
14,7,5,3,45
14,7,5,3,37
14,7,5,5,34
14,7,5,5,35
14,7,5,5,35
14,7,5,5,33
14,5,5,3,36
14,5,5,3,34
14,5,5,5,38
14,5,5,5,39
14,5,5,5,34
14,5,5,5,34
14,7,5,3,35
14,7,5,3,35
14,7,5,5,36
14,7,5,5,34
14,7,5,5,37
14,7,5,5,36
14,5,5,3,34
14,5,5,3,38
14,5,5,5,35
14,5,5,5,37
14,5,5,5,35
14,5,5,5,40
14,7,5,3,35
14,7,5,3,34
14,7,5,5,35
14,7,5,5,36
14,7,5,5,33
14,7,5,5,41
14,9,5,3,39
14,9,5,3,37
14,9,5,5,34
14,9,5,5,37
14,9,5,5,37
14,9,5,5,37
14,5,5,3,35
14,5,5,3,35
14,5,5,5,44
14,5,5,5,41
14,5,5,5,36
14,5,5,5,35
14,7,5,3,34
14,7,5,3,36
14,7,5,5,36
14,7,5,5,39
14,7,5,5,34
14,7,5,5,33
14,7,5,3,36
14,7,5,3,35
14,7,5,5,39
14,7,5,5,36
14,7,5,5,34
14,7,5,5,34
14,7,5,3,37
14,7,5,3,37
14,7,5,5,38
14,7,5,5,37
14,7,5,5,36
14,7,5,5,34
14,7,5,3,34
14,7,5,3,34
14,7,5,5,39
14,7,5,5,35
14,7,5,5,37
14,7,5,5,34
14,7,5,3,36
14,7,5,3,34
14,7,5,5,39
14,7,5,5,35
14,7,5,5,36
14,7,5,5,35
14,9,5,3,41
14,9,5,3,34
14,9,5,5,36
14,9,5,5,35
14,9,5,5,37
14,9,5,5,36
14,7,5,3,35
14,7,5,3,39
14,7,5,5,36
14,7,5,5,38
14,7,5,5,38
14,7,5,5,37
14,7,5,3,36
14,7,5,3,48
14,7,5,5,39
14,7,5,5,35
14,7,5,5,35
14,7,5,5,33
14,9,5,3,38
14,9,5,3,39
14,9,5,5,36
14,9,5,5,35
14,9,5,5,34
14,9,5,5,37
14,7,5,3,33
14,7,5,3,45
14,7,5,5,37
14,7,5,5,35
14,7,5,5,44
14,7,5,5,38
14,7,5,3,36
14,7,5,3,36
14,7,5,5,37
14,7,5,5,38
14,7,5,5,37
14,7,5,5,37
14,7,5,3,36
14,7,5,3,37
14,7,5,5,35
14,7,5,5,36
14,7,5,5,36
14,7,5,5,34
14,9,5,3,41
14,9,5,3,36
14,9,5,5,45
14,9,5,5,36
14,9,5,5,37
14,9,5,5,47
14,5,5,3,39
14,5,5,3,35
14,5,5,5,38
14,5,5,5,39
14,5,5,5,36
14,5,5,5,36
14,7,5,3,38
14,7,5,3,36
14,7,5,5,37
14,7,5,5,39
14,7,5,5,34
14,7,5,5,34
14,7,5,3,39
14,7,5,3,37
14,7,5,5,37
14,7,5,5,34
14,7,5,5,39
14,7,5,5,37
14,7,5,3,34
14,7,5,3,44
14,7,5,5,35
14,7,5,5,34
14,7,5,5,39
14,7,5,5,35
14,7,5,3,48
14,7,5,3,36
14,7,5,5,33
14,7,5,5,35
14,7,5,5,35
14,7,5,5,39
14,9,5,3,38
14,9,5,3,39
14,9,5,5,38
14,9,5,5,37
14,9,5,5,38
14,9,5,5,35
14,9,5,3,35
14,9,5,3,33
14,9,5,5,36
14,9,5,5,33
14,9,5,5,35
14,9,5,5,35
14,9,5,3,35
14,9,5,3,35
14,9,5,5,39
14,9,5,5,34
14,9,5,5,35
14,9,5,5,35
14,7,5,3,34
14,7,5,3,36
14,7,5,5,35
14,7,5,5,36
14,7,5,5,35
14,7,5,5,39
14,9,5,3,36
14,9,5,3,47
14,9,5,5,38
14,9,5,5,37
14,9,5,5,41
14,9,5,5,41
14,9,5,3,35
14,9,5,3,35
14,9,5,5,35
14,9,5,5,35
14,9,5,5,36
14,9,5,5,48
14,9,5,3,35
14,9,5,3,36
14,9,5,5,36
14,9,5,5,33
14,9,5,5,33
14,9,5,5,36
14,9,5,3,34
14,9,5,3,34
14,9,5,5,37
14,9,5,5,33
14,9,5,5,42
14,9,5,5,35
14,9,5,3,35
14,9,5,3,37
14,9,5,5,36
14,9,5,5,43
14,9,5,5,36
14,9,5,5,35
14,7,5,3,35
14,7,5,3,33
14,7,5,5,38
14,7,5,5,34
14,7,5,5,38
14,7,5,5,36
14,9,5,3,33
14,9,5,3,37
14,9,5,5,38
14,9,5,5,42
14,9,5,5,37
14,9,5,5,41
14,7,5,3,35
14,7,5,3,35
14,7,5,5,36
14,7,5,5,36
14,7,5,5,40
14,7,5,5,44
14,9,5,3,43
14,9,5,3,35
14,9,5,5,35
14,9,5,5,38
14,9,5,5,39
14,9,5,5,33
14,9,5,3,42
14,9,5,3,37
14,9,5,5,36
14,9,5,5,37
14,9,5,5,37
14,9,5,5,35
14,9,5,3,34
14,9,5,3,35
14,9,5,5,38
14,9,5,5,34
14,9,5,5,35
14,9,5,5,36
14,9,5,3,37
14,9,5,3,35
14,9,5,5,40
14,9,5,5,37
14,9,5,5,37
14,9,5,5,34
14,9,5,3,34
14,9,5,3,36
14,9,5,5,39
14,9,5,5,38
14,9,5,5,39
14,9,5,5,37
14,11,5,3,34
14,11,5,3,35
14,11,5,5,33
14,11,5,5,35
14,11,5,5,35
14,11,5,5,34
14,9,5,3,36
14,9,5,3,37
14,9,5,5,36
14,9,5,5,37
14,9,5,5,41
14,9,5,5,36
14,11,5,3,34
14,11,5,3,33
14,11,5,5,35
14,11,5,5,38
14,11,5,5,35
14,11,5,5,34
14,5,5,3,35
14,5,5,3,34
14,5,5,5,34
14,5,5,5,32
14,5,5,5,35
14,5,5,5,41
14,7,5,3,35
14,7,5,3,38
14,7,5,5,40
14,7,5,5,41
14,7,5,5,36
14,7,5,5,36
14,9,5,3,38
14,9,5,3,43
14,9,5,5,36
14,9,5,5,34
14,9,5,5,36
14,9,5,5,35
14,7,5,3,35
14,7,5,3,36
14,7,5,5,35
14,7,5,5,34
14,7,5,5,37
14,7,5,5,44
14,7,5,3,34
14,7,5,3,36
14,7,5,5,36
14,7,5,5,34
14,7,5,5,35
14,7,5,5,35
14,7,5,3,34
14,7,5,3,36
14,7,5,5,38
14,7,5,5,39
14,7,5,5,39
14,7,5,5,36
14,9,5,3,40
14,9,5,3,37
14,9,5,5,35
14,9,5,5,39
14,9,5,5,36
14,9,5,5,35
14,7,5,3,35
14,7,5,3,35
14,7,5,5,35
14,7,5,5,33
14,7,5,5,33
14,7,5,5,37
14,7,5,3,35
14,7,5,3,35
14,7,5,5,33
14,7,5,5,40
14,7,5,5,33
14,7,5,5,38
14,9,5,3,42
14,9,5,3,37
14,9,5,5,35
14,9,5,5,35
14,9,5,5,34
14,9,5,5,37
14,7,5,3,39
14,7,5,3,35
14,7,5,5,36
14,7,5,5,34
14,7,5,5,39
14,7,5,5,33
14,7,5,3,35
14,7,5,3,35
14,7,5,5,41
14,7,5,5,33
14,7,5,5,34
14,7,5,5,36
14,9,5,3,34
14,9,5,3,36
14,9,5,5,35
14,9,5,5,33
14,9,5,5,41
14,9,5,5,37
14,9,5,3,34
14,9,5,3,46
14,9,5,5,35
14,9,5,5,37
14,9,5,5,34
14,9,5,5,35
14,9,5,3,33
14,9,5,3,33
14,9,5,5,39
14,9,5,5,34
14,9,5,5,38
14,9,5,5,37
14,7,5,3,39
14,7,5,3,34
14,7,5,5,38
14,7,5,5,43
14,7,5,5,32
14,7,5,5,35
14,7,5,3,38
14,7,5,3,45
14,7,5,5,35
14,7,5,5,37
14,7,5,5,44
14,7,5,5,36
14,9,5,3,37
14,9,5,3,35
14,9,5,5,45
14,9,5,5,35
14,9,5,5,38
14,9,5,5,35
14,7,5,3,35
14,7,5,3,33
14,7,5,5,33
14,7,5,5,36
14,7,5,5,38
14,7,5,5,35
14,9,5,3,36
14,9,5,3,33
14,9,5,5,36
14,9,5,5,37
14,9,5,5,37
14,9,5,5,33
14,9,5,3,45
14,9,5,3,36
14,9,5,5,34
14,9,5,5,33
14,9,5,5,37
14,9,5,5,41
14,9,5,3,38
14,9,5,3,35
14,9,5,5,37
14,9,5,5,42
14,9,5,5,36
14,9,5,5,33
14,9,5,3,39
14,9,5,3,37
14,9,5,5,35
14,9,5,5,33
14,9,5,5,39
14,9,5,5,35
14,7,5,3,36
14,7,5,3,36
14,7,5,5,44
14,7,5,5,36
14,7,5,5,37
14,7,5,5,46
14,11,5,3,38
14,11,5,3,34
14,11,5,5,34
14,11,5,5,35
14,11,5,5,41
14,11,5,5,40
14,5,5,3,44
14,5,5,3,37
14,5,5,5,38
14,5,5,5,34
14,5,5,5,36
14,5,5,5,35
14,7,5,3,36
14,7,5,3,38
14,7,5,5,38
14,7,5,5,34
14,7,5,5,34
14,7,5,5,40
14,9,5,3,39
14,9,5,3,37
14,9,5,5,34
14,9,5,5,40
14,9,5,5,37
14,9,5,5,34
14,7,5,3,34
14,7,5,3,35
14,7,5,5,35
14,7,5,5,34
14,7,5,5,35
14,7,5,5,37
14,7,5,3,34
14,7,5,3,34
14,7,5,5,34
14,7,5,5,37
14,7,5,5,35
14,7,5,5,39
14,7,5,3,39
14,7,5,3,35
14,7,5,5,33
14,7,5,5,32
14,7,5,5,41
14,7,5,5,35
14,9,5,3,39
14,9,5,3,37
14,9,5,5,37
14,9,5,5,36
14,9,5,5,37
14,9,5,5,33
14,9,5,3,37
14,9,5,3,34
14,9,5,5,37
14,9,5,5,37
14,9,5,5,37
14,9,5,5,37
14,7,5,3,34
14,7,5,3,37
14,7,5,5,33
14,7,5,5,36
14,7,5,5,37
14,7,5,5,40
14,9,5,3,35
14,9,5,3,35
14,9,5,5,35
14,9,5,5,36
14,9,5,5,39
14,9,5,5,38
14,9,5,3,33
14,9,5,3,41
14,9,5,5,40
14,9,5,5,33
14,9,5,5,34
14,9,5,5,38
14,9,5,3,34
14,9,5,3,33
14,9,5,5,36
14,9,5,5,38
14,9,5,5,35
14,9,5,5,34
14,9,5,3,37
14,9,5,3,42
14,9,5,5,35
14,9,5,5,37
14,9,5,5,37
14,9,5,5,36
14,11,5,3,37
14,11,5,3,34
14,11,5,5,40
14,11,5,5,40
14,11,5,5,36
14,11,5,5,35
14,9,5,3,38
14,9,5,3,38
14,9,5,5,35
14,9,5,5,37
14,9,5,5,39
14,9,5,5,35
14,9,5,3,36
14,9,5,3,37
14,9,5,5,34
14,9,5,5,33
14,9,5,5,34
14,9,5,5,35
14,11,5,3,37
14,11,5,3,34
14,11,5,5,36
14,11,5,5,36
14,11,5,5,42
14,11,5,5,41
14,9,5,3,37
14,9,5,3,35
14,9,5,5,35
14,9,5,5,36
14,9,5,5,43
14,9,5,5,36
14,11,5,3,40
14,11,5,3,34
14,11,5,5,35
14,11,5,5,34
14,11,5,5,35
14,11,5,5,41
14,11,5,3,35
14,11,5,3,34
14,11,5,5,33
14,11,5,5,33
14,11,5,5,34
14,11,5,5,39
14,9,5,3,33
14,9,5,3,35
14,9,5,5,35
14,9,5,5,35
14,9,5,5,33
14,9,5,5,36
14,11,5,3,37
14,11,5,3,35
14,11,5,5,35
14,11,5,5,37
14,11,5,5,38
14,11,5,5,39
14,11,5,3,35
14,11,5,3,39
14,11,5,5,36
14,11,5,5,35
14,11,5,5,36
14,11,5,5,34
14,11,5,3,35
14,11,5,3,35
14,11,5,5,39
14,11,5,5,37
14,11,5,5,38
14,11,5,5,36
14,5,5,3,44
14,5,5,3,44
14,5,5,5,36
14,5,5,5,37
14,5,5,5,38
14,5,5,5,33
14,7,5,3,34
14,7,5,3,38
14,7,5,5,34
14,7,5,5,35
14,7,5,5,37
14,7,5,5,44
14,5,5,3,37
14,5,5,3,39
14,5,5,5,39
14,5,5,5,36
14,5,5,5,35
14,5,5,5,36
14,7,5,3,36
14,7,5,3,34
14,7,5,5,34
14,7,5,5,40
14,7,5,5,34
14,7,5,5,37
14,5,5,3,35
14,5,5,3,35
14,5,5,5,34
14,5,5,5,38
14,5,5,5,34
14,5,5,5,34
14,7,5,3,34
14,7,5,3,40
14,7,5,5,35
14,7,5,5,37
14,7,5,5,33
14,7,5,5,38
14,7,5,3,33
14,7,5,3,35
14,7,5,5,36
14,7,5,5,38
14,7,5,5,34
14,7,5,5,38
14,7,5,3,35
14,7,5,3,36
14,7,5,5,37
14,7,5,5,39
14,7,5,5,37
14,7,5,5,35
14,7,5,3,37
14,7,5,3,33
14,7,5,5,37
14,7,5,5,38
14,7,5,5,35
14,7,5,5,35
14,7,5,3,45
14,7,5,3,38
14,7,5,5,36
14,7,5,5,44
14,7,5,5,37
14,7,5,5,35
14,9,5,3,35
14,9,5,3,34
14,9,5,5,35
14,9,5,5,42
14,9,5,5,38
14,9,5,5,35
14,9,5,3,34
14,9,5,3,37
14,9,5,5,36
14,9,5,5,38
14,9,5,5,36
14,9,5,5,34
14,7,5,3,39
14,7,5,3,34
14,7,5,5,42
14,7,5,5,34
14,7,5,5,35
14,7,5,5,35
14,7,5,3,35
14,7,5,3,39
14,7,5,5,33
14,7,5,5,39
14,7,5,5,34
14,7,5,5,36
14,7,5,3,39
14,7,5,3,33
14,7,5,5,35
14,7,5,5,38
14,7,5,5,36
14,7,5,5,40
14,7,5,3,34
14,7,5,3,35
14,7,5,5,40
14,7,5,5,35
14,7,5,5,35
14,7,5,5,32
14,7,5,3,37
14,7,5,3,37
14,7,5,5,40
14,7,5,5,37
14,7,5,5,34
14,7,5,5,35
14,9,5,3,37
14,9,5,3,35
14,9,5,5,37
14,9,5,5,38
14,9,5,5,37
14,9,5,5,39
14,9,5,3,35
14,9,5,3,40
14,9,5,5,37
14,9,5,5,36
14,9,5,5,37
14,9,5,5,39
14,9,5,3,34
14,9,5,3,34
14,9,5,5,37
14,9,5,5,37
14,9,5,5,36
14,9,5,5,40
14,9,5,3,37
14,9,5,3,49
14,9,5,5,44
14,9,5,5,41
14,9,5,5,34
14,9,5,5,41
14,11,5,3,36
14,11,5,3,35
14,11,5,5,38
14,11,5,5,38
14,11,5,5,40
14,11,5,5,38
14,5,5,3,39
14,5,5,3,37
14,5,5,5,36
14,5,5,5,35
14,5,5,5,36
14,5,5,5,39
14,7,5,3,34
14,7,5,3,36
14,7,5,5,33
14,7,5,5,34
14,7,5,5,43
14,7,5,5,36
14,7,5,3,37
14,7,5,3,37
14,7,5,5,36
14,7,5,5,55
14,7,5,5,36
14,7,5,5,35
14,7,5,3,34
14,7,5,3,37
14,7,5,5,34
14,7,5,5,36
14,7,5,5,37
14,7,5,5,38
14,7,5,3,36
14,7,5,3,40
14,7,5,5,34
14,7,5,5,34
14,7,5,5,43
14,7,5,5,33
14,7,5,3,35
14,7,5,3,35
14,7,5,5,38
14,7,5,5,33
14,7,5,5,40
14,7,5,5,33
14,7,5,3,35
14,7,5,3,35
14,7,5,5,36
14,7,5,5,36
14,7,5,5,40
14,7,5,5,35
14,7,5,3,34
14,7,5,3,43
14,7,5,5,37
14,7,5,5,35
14,7,5,5,33
14,7,5,5,34
14,7,5,3,35
14,7,5,3,37
14,7,5,5,35
14,7,5,5,34
14,7,5,5,40
14,7,5,5,33
14,7,5,3,33
14,7,5,3,39
14,7,5,5,40
14,7,5,5,36
14,7,5,5,38
14,7,5,5,35
14,7,5,3,37
14,7,5,3,38
14,7,5,5,35
14,7,5,5,35
14,7,5,5,34
14,7,5,5,36
14,9,5,3,45
14,9,5,3,37
14,9,5,5,37
14,9,5,5,39
14,9,5,5,37
14,9,5,5,35
14,7,5,3,37
14,7,5,3,34
14,7,5,5,38
14,7,5,5,37
14,7,5,5,36
14,7,5,5,34
14,7,5,3,37
14,7,5,3,36
14,7,5,5,34
14,7,5,5,36
14,7,5,5,36
14,7,5,5,35
14,9,5,3,37
14,9,5,3,35
14,9,5,5,38
14,9,5,5,35
14,9,5,5,37
14,9,5,5,35
14,9,5,3,37
14,9,5,3,35
14,9,5,5,37
14,9,5,5,40
14,9,5,5,33
14,9,5,5,35
14,9,5,3,35
14,9,5,3,37
14,9,5,5,35
14,9,5,5,36
14,9,5,5,37
14,9,5,5,34
14,9,5,3,37
14,9,5,3,33
14,9,5,5,34
14,9,5,5,34
14,9,5,5,43
14,9,5,5,35
14,9,5,3,33
14,9,5,3,34
14,9,5,5,34
14,9,5,5,35
14,9,5,5,38
14,9,5,5,36
14,11,5,3,47
14,11,5,3,35
14,11,5,5,38
14,11,5,5,36
14,11,5,5,40
14,11,5,5,36
14,9,5,3,37
14,9,5,3,34
14,9,5,5,40
14,9,5,5,36
14,9,5,5,41
14,9,5,5,34
14,9,5,3,36
14,9,5,3,34
14,9,5,5,44
14,9,5,5,37
14,9,5,5,35
14,9,5,5,37
14,5,5,3,38
14,5,5,3,35
14,5,5,5,37
14,5,5,5,37
14,5,5,5,34
14,5,5,5,35
14,7,5,3,39
14,7,5,3,41
14,7,5,5,42
14,7,5,5,36
14,7,5,5,39
14,7,5,5,40
14,7,5,3,35
14,7,5,3,47
14,7,5,5,36
14,7,5,5,38
14,7,5,5,38
14,7,5,5,36
14,7,5,3,36
14,7,5,3,35
14,7,5,5,37
14,7,5,5,34
14,7,5,5,38
14,7,5,5,38
14,7,5,3,38
14,7,5,3,36
14,7,5,5,40
14,7,5,5,34
14,7,5,5,34
14,7,5,5,38
14,7,5,3,39
14,7,5,3,47
14,7,5,5,36
14,7,5,5,34
14,7,5,5,36
14,7,5,5,34
14,9,5,3,35
14,9,5,3,50
14,9,5,5,38
14,9,5,5,36
14,9,5,5,37
14,9,5,5,33
14,9,5,3,34
14,9,5,3,41
14,9,5,5,35
14,9,5,5,39
14,9,5,5,37
14,9,5,5,38
14,7,5,3,35
14,7,5,3,35
14,7,5,5,40
14,7,5,5,34
14,7,5,5,37
14,7,5,5,36
14,9,5,3,33
14,9,5,3,35
14,9,5,5,37
14,9,5,5,35
14,9,5,5,35
14,9,5,5,36
14,9,5,3,34
14,9,5,3,36
14,9,5,5,36
14,9,5,5,33
14,9,5,5,38
14,9,5,5,56
14,9,5,3,37
14,9,5,3,34
14,9,5,5,36
14,9,5,5,37
14,9,5,5,45
14,9,5,5,34
14,7,5,3,42
14,7,5,3,36
14,7,5,5,38
14,7,5,5,39
14,7,5,5,37
14,7,5,5,34
14,7,5,3,36
14,7,5,3,34
14,7,5,5,36
14,7,5,5,39
14,7,5,5,39
14,7,5,5,38
14,9,5,3,36
14,9,5,3,45
14,9,5,5,41
14,9,5,5,38
14,9,5,5,35
14,9,5,5,36
14,9,5,3,36
14,9,5,3,35
14,9,5,5,35
14,9,5,5,35
14,9,5,5,39
14,9,5,5,36
14,9,5,3,37
14,9,5,3,36
14,9,5,5,35
14,9,5,5,34
14,9,5,5,33
14,9,5,5,34
14,11,5,3,35
14,11,5,3,39
14,11,5,5,35
14,11,5,5,35
14,11,5,5,34
14,11,5,5,37
14,7,5,3,42
14,7,5,3,35
14,7,5,5,37
14,7,5,5,35
14,7,5,5,33
14,7,5,5,36
14,7,5,3,40
14,7,5,3,34
14,7,5,5,38
14,7,5,5,33
14,7,5,5,37
14,7,5,5,35
14,7,5,3,36
14,7,5,3,35
14,7,5,5,32
14,7,5,5,34
14,7,5,5,42
14,7,5,5,40
14,9,5,3,35
14,9,5,3,36
14,9,5,5,34
14,9,5,5,36
14,9,5,5,36
14,9,5,5,36
14,7,5,3,38
14,7,5,3,40
14,7,5,5,36
14,7,5,5,36
14,7,5,5,37
14,7,5,5,38
14,9,5,3,34
14,9,5,3,46
14,9,5,5,35
14,9,5,5,39
14,9,5,5,38
14,9,5,5,41
14,9,5,3,36
14,9,5,3,34
14,9,5,5,37
14,9,5,5,39
14,9,5,5,38
14,9,5,5,39
14,11,5,3,35
14,11,5,3,35
14,11,5,5,36
14,11,5,5,35
14,11,5,5,44
14,11,5,5,43
14,7,5,3,40
14,7,5,3,38
14,7,5,5,43
