Input_Degree,Input_Weight,Control_Degree,Control_Weight,MinW20
13,9,7,5,34
13,9,7,5,42
13,9,7,5,41
13,9,7,7,40
13,9,7,3,38
13,9,7,5,38
13,9,7,5,37
13,9,7,5,50
13,9,7,5,38
13,9,7,7,43
13,9,7,5,41
13,9,7,7,41
13,9,7,7,35
13,9,7,3,39
13,9,7,3,38
13,9,7,5,44
13,9,7,3,35
13,9,7,5,39
13,9,7,5,39
13,9,7,5,35
13,9,7,5,37
13,9,7,7,40
13,9,7,3,37
13,9,7,5,39
13,9,7,5,39
13,9,7,5,41
13,9,7,5,37
13,9,7,7,37
13,9,7,5,44
13,9,7,7,42
13,9,7,7,40
13,9,7,3,37
13,9,7,3,44
13,9,7,5,44
13,9,7,3,43
13,9,7,5,36
13,9,7,5,36
13,9,7,5,38
13,9,7,5,36
13,9,7,7,42
13,9,7,3,43
13,9,7,5,40
13,9,7,5,36
13,9,7,5,38
13,9,7,5,37
13,9,7,7,47
13,9,7,5,38
13,9,7,7,38
13,9,7,7,37
13,11,7,3,36
13,11,7,3,37
13,11,7,5,44
13,11,7,3,42
13,11,7,5,43
13,11,7,5,39
13,11,7,5,39
13,11,7,5,38
13,11,7,7,37
13,11,7,3,41
13,11,7,5,44
13,11,7,5,42
13,11,7,5,42
13,11,7,5,36
13,11,7,7,44
13,11,7,5,37
13,11,7,7,40
13,11,7,7,38
13,11,7,3,38
13,11,7,3,37
13,11,7,5,41
13,11,7,3,41
13,11,7,5,39
13,11,7,5,37
13,11,7,5,39
13,11,7,5,37
13,11,7,7,35
13,11,7,3,40
13,11,7,5,37
13,11,7,5,38
13,11,7,5,43
13,11,7,5,42
13,11,7,7,42
13,11,7,5,42
13,11,7,7,43
13,11,7,7,41
13,9,7,3,38
13,9,7,3,39
13,9,7,5,40
13,9,7,3,42
13,9,7,5,37
13,9,7,5,50
13,9,7,5,40
13,9,7,5,38
13,9,7,7,35
13,9,7,3,40
13,9,7,5,39
13,9,7,5,41
13,9,7,5,38
13,9,7,5,43
13,9,7,7,41
13,9,7,5,46
13,9,7,7,44
13,9,7,7,37
13,11,7,3,37
13,11,7,3,40
13,11,7,5,38
13,11,7,3,37
13,11,7,5,35
13,11,7,5,38
13,11,7,5,38
13,11,7,5,36
13,11,7,7,37
13,11,7,3,41
13,11,7,5,38
13,11,7,5,42
13,11,7,5,37
13,11,7,5,38
13,11,7,7,35
13,11,7,5,41
13,11,7,7,41
13,11,7,7,37
13,11,7,3,37
13,11,7,3,43
13,11,7,5,40
13,11,7,3,38
13,11,7,5,45
13,11,7,5,40
13,11,7,5,41
13,11,7,5,41
13,11,7,7,39
13,11,7,3,41
13,11,7,5,47
13,11,7,5,37
13,11,7,5,38
13,11,7,5,38
13,11,7,7,38
13,11,7,5,37
13,11,7,7,41
13,11,7,7,39
13,13,7,3,39
13,13,7,3,42
13,13,7,5,46
13,13,7,3,40
13,13,7,5,38
13,13,7,5,38
13,13,7,5,49
13,13,7,5,38
13,13,7,7,39
13,13,7,3,38
13,13,7,5,35
13,13,7,5,44
13,13,7,5,40
13,13,7,5,40
13,13,7,7,37
13,13,7,5,40
13,13,7,7,44
13,13,7,7,36
13,7,7,3,37
13,7,7,3,38
13,7,7,5,37
13,7,7,3,42
13,7,7,5,37
13,7,7,5,52
13,7,7,5,38
13,7,7,5,37
13,7,7,7,40
13,7,7,3,39
13,7,7,5,49
13,7,7,5,38
13,7,7,5,46
13,7,7,5,40
13,7,7,7,43
13,7,7,5,43
13,7,7,7,43
13,7,7,7,40
13,7,7,3,44
13,7,7,3,40
13,7,7,5,44
13,7,7,3,41
13,7,7,5,41
13,7,7,5,39
13,7,7,5,36
13,7,7,5,49
13,7,7,7,40
13,7,7,3,40
13,7,7,5,43
13,7,7,5,44
13,7,7,5,36
13,7,7,5,41
13,7,7,7,43
13,7,7,5,64
13,7,7,7,38
13,7,7,7,36
13,7,7,3,39
13,7,7,3,41
13,7,7,5,44
13,7,7,3,38
13,7,7,5,40
13,7,7,5,40
13,7,7,5,39
13,7,7,5,42
13,7,7,7,39
13,7,7,3,40
13,7,7,5,39
13,7,7,5,37
13,7,7,5,41
13,7,7,5,36
13,7,7,7,40
13,7,7,5,48
13,7,7,7,37
13,7,7,7,36
13,9,7,3,43
13,9,7,3,41
13,9,7,5,41
13,9,7,3,44
13,9,7,5,36
13,9,7,5,38
13,9,7,5,44
13,9,7,5,37
13,9,7,7,45
13,9,7,3,36
13,9,7,5,40
13,9,7,5,45
13,9,7,5,39
13,9,7,5,36
13,9,7,7,44
13,9,7,5,41
13,9,7,7,40
13,9,7,7,38
13,7,7,3,42
13,7,7,3,45
13,7,7,5,42
13,7,7,3,41
13,7,7,5,38
13,7,7,5,38
13,7,7,5,37
13,7,7,5,37
13,7,7,7,40
13,7,7,3,39
13,7,7,5,38
13,7,7,5,38
13,7,7,5,39
13,7,7,5,40
13,7,7,7,41
13,7,7,5,43
13,7,7,7,46
13,7,7,7,36
13,7,7,3,39
13,7,7,3,41
13,7,7,5,39
13,7,7,3,41
13,7,7,5,37
13,7,7,5,42
13,7,7,5,39
13,7,7,5,39
13,7,7,7,37
13,7,7,3,39
13,7,7,5,39
13,7,7,5,38
13,7,7,5,36
13,7,7,5,36
13,7,7,7,38
13,7,7,5,38
13,7,7,7,39
13,7,7,7,38
13,9,7,3,45
13,9,7,3,40
13,9,7,5,39
13,9,7,3,37
13,9,7,5,40
13,9,7,5,42
13,9,7,5,39
13,9,7,5,36
13,9,7,7,41
13,9,7,3,37
13,9,7,5,44
13,9,7,5,38
13,9,7,5,42
13,9,7,5,40
13,9,7,7,37
13,9,7,5,36
13,9,7,7,37
13,9,7,7,38
13,9,7,3,39
13,9,7,3,41
13,9,7,5,39
13,9,7,3,37
13,9,7,5,37
13,9,7,5,40
13,9,7,5,36
13,9,7,5,37
13,9,7,7,38
13,9,7,3,41
13,9,7,5,47
13,9,7,5,46
13,9,7,5,43
13,9,7,5,38
13,9,7,7,55
13,9,7,5,43
13,9,7,7,43
13,9,7,7,39
13,9,7,3,38
13,9,7,3,40
13,9,7,5,37
13,9,7,3,39
13,9,7,5,40
13,9,7,5,39
13,9,7,5,37
13,9,7,5,38
13,9,7,7,40
13,9,7,3,44
13,9,7,5,38
13,9,7,5,40
13,9,7,5,37
13,9,7,5,47
13,9,7,7,37
13,9,7,5,40
13,9,7,7,37
13,9,7,7,38
13,9,7,3,42
13,9,7,3,41
13,9,7,5,42
13,9,7,3,36
13,9,7,5,41
13,9,7,5,35
13,9,7,5,40
13,9,7,5,38
13,9,7,7,42
13,9,7,3,37
13,9,7,5,45
13,9,7,5,38
13,9,7,5,38
13,9,7,5,40
13,9,7,7,42
13,9,7,5,39
13,9,7,7,37
13,9,7,7,39
13,7,7,3,40
13,7,7,3,42
13,7,7,5,35
13,7,7,3,41
13,7,7,5,37
13,7,7,5,36
13,7,7,5,37
13,7,7,5,39
13,7,7,7,38
13,7,7,3,39
13,7,7,5,40
13,7,7,5,41
13,7,7,5,37
13,7,7,5,38
13,7,7,7,45
13,7,7,5,43
13,7,7,7,45
13,7,7,7,40
13,9,7,3,41
13,9,7,3,37
13,9,7,5,43
13,9,7,3,41
13,9,7,5,37
13,9,7,5,38
13,9,7,5,43
13,9,7,5,37
13,9,7,7,39
13,9,7,3,39
13,9,7,5,46
13,9,7,5,47
13,9,7,5,36
13,9,7,5,40
13,9,7,7,43
13,9,7,5,39
13,9,7,7,55
13,9,7,7,38
13,9,7,3,43
13,9,7,3,37
13,9,7,5,37
13,9,7,3,42
13,9,7,5,37
13,9,7,5,38
13,9,7,5,40
13,9,7,5,39
13,9,7,7,36
13,9,7,3,39
13,9,7,5,39
13,9,7,5,38
13,9,7,5,42
13,9,7,5,37
13,9,7,7,44
13,9,7,5,40
13,9,7,7,38
13,9,7,7,43
13,9,7,3,41
13,9,7,3,42
13,9,7,5,38
13,9,7,3,38
13,9,7,5,39
13,9,7,5,41
13,9,7,5,37
13,9,7,5,36
13,9,7,7,40
13,9,7,3,41
13,9,7,5,41
13,9,7,5,43
13,9,7,5,41
13,9,7,5,46
13,9,7,7,46
13,9,7,5,39
13,9,7,7,41
13,9,7,7,39
13,9,7,3,37
13,9,7,3,40
13,9,7,5,50
13,9,7,3,38
13,9,7,5,38
13,9,7,5,42
13,9,7,5,40
13,9,7,5,36
13,9,7,7,39
13,9,7,3,44
13,9,7,5,44
13,9,7,5,37
13,9,7,5,36
13,9,7,5,37
13,9,7,7,42
13,9,7,5,39
13,9,7,7,38
13,9,7,7,48
13,9,7,3,38
13,9,7,3,36
13,9,7,5,40
13,9,7,3,38
13,9,7,5,39
13,9,7,5,40
13,9,7,5,44
13,9,7,5,35
13,9,7,7,37
13,9,7,3,40
13,9,7,5,38
13,9,7,5,39
13,9,7,5,40
13,9,7,5,43
13,9,7,7,40
13,9,7,5,44
13,9,7,7,40
13,9,7,7,38
13,9,7,3,41
13,9,7,3,41
13,9,7,5,37
13,9,7,3,38
13,9,7,5,40
13,9,7,5,37
13,9,7,5,38
13,9,7,5,37
13,9,7,7,37
13,9,7,3,40
13,9,7,5,39
13,9,7,5,42
13,9,7,5,40
13,9,7,5,40
13,9,7,7,45
13,9,7,5,37
13,9,7,7,39
13,9,7,7,38
13,9,7,3,38
13,9,7,3,42
13,9,7,5,41
13,9,7,3,42
13,9,7,5,38
13,9,7,5,40
13,9,7,5,43
13,9,7,5,39
13,9,7,7,38
13,9,7,3,37
13,9,7,5,39
13,9,7,5,36
13,9,7,5,38
13,9,7,5,37
13,9,7,7,45
13,9,7,5,40
13,9,7,7,44
13,9,7,7,44
13,11,7,3,39
13,11,7,3,38
13,11,7,5,43
13,11,7,3,39
13,11,7,5,39
13,11,7,5,38
13,11,7,5,40
13,11,7,5,36
13,11,7,7,39
13,11,7,3,41
13,11,7,5,38
13,11,7,5,38
13,11,7,5,42
13,11,7,5,37
13,11,7,7,44
13,11,7,5,38
13,11,7,7,43
13,11,7,7,37
13,11,7,3,37
13,11,7,3,38
13,11,7,5,37
13,11,7,3,36
13,11,7,5,38
13,11,7,5,40
13,11,7,5,38
13,11,7,5,38
13,11,7,7,39
13,11,7,3,37
13,11,7,5,38
13,11,7,5,39
13,11,7,5,38
13,11,7,5,37
13,11,7,7,46
13,11,7,5,37
13,11,7,7,42
13,11,7,7,38
13,7,7,3,39
13,7,7,3,36
13,7,7,5,47
13,7,7,3,46
13,7,7,5,41
13,7,7,5,40
13,7,7,5,39
13,7,7,5,37
13,7,7,7,39
13,7,7,3,36
13,7,7,5,41
13,7,7,5,36
13,7,7,5,42
13,7,7,5,45
13,7,7,7,43
13,7,7,5,38
13,7,7,7,42
13,7,7,7,41
13,9,7,3,41
13,9,7,3,37
13,9,7,5,36
13,9,7,3,36
13,9,7,5,41
13,9,7,5,41
13,9,7,5,38
13,9,7,5,38
13,9,7,7,39
13,9,7,3,36
13,9,7,5,39
13,9,7,5,41
13,9,7,5,36
13,9,7,5,39
13,9,7,7,39
13,9,7,5,40
13,9,7,7,37
13,9,7,7,40
13,9,7,3,37
13,9,7,3,40
13,9,7,5,37
13,9,7,3,37
13,9,7,5,41
13,9,7,5,36
13,9,7,5,43
13,9,7,5,38
13,9,7,7,39
13,9,7,3,39
13,9,7,5,39
13,9,7,5,43
13,9,7,5,35
13,9,7,5,39
13,9,7,7,46
13,9,7,5,39
13,9,7,7,42
13,9,7,7,39
13,7,7,3,40
13,7,7,3,44
13,7,7,5,40
13,7,7,3,37
13,7,7,5,38
13,7,7,5,38
13,7,7,5,39
13,7,7,5,40
13,7,7,7,37
13,7,7,3,40
13,7,7,5,40
13,7,7,5,45
13,7,7,5,35
13,7,7,5,37
13,7,7,7,46
13,7,7,5,40
13,7,7,7,41
13,7,7,7,43
13,9,7,3,39
13,9,7,3,52
13,9,7,5,39
13,9,7,3,37
13,9,7,5,38
13,9,7,5,37
13,9,7,5,44
13,9,7,5,39
13,9,7,7,39
13,9,7,3,39
13,9,7,5,37
13,9,7,5,41
13,9,7,5,45
13,9,7,5,36
13,9,7,7,47
13,9,7,5,40
13,9,7,7,42
13,9,7,7,39
13,9,7,3,38
13,9,7,3,38
13,9,7,5,41
13,9,7,3,39
13,9,7,5,40
13,9,7,5,38
13,9,7,5,36
13,9,7,5,38
13,9,7,7,40
13,9,7,3,38
13,9,7,5,36
13,9,7,5,39
13,9,7,5,36
13,9,7,5,41
13,9,7,7,38
13,9,7,5,42
13,9,7,7,40
13,9,7,7,36
13,9,7,3,37
13,9,7,3,36
13,9,7,5,40
13,9,7,3,38
13,9,7,5,41
13,9,7,5,46
13,9,7,5,37
13,9,7,5,36
13,9,7,7,40
13,9,7,3,35
13,9,7,5,38
13,9,7,5,41
13,9,7,5,38
13,9,7,5,35
13,9,7,7,40
13,9,7,5,40
13,9,7,7,37
13,9,7,7,44
13,7,7,3,35
13,7,7,3,39
13,7,7,5,36
13,7,7,3,41
13,7,7,5,38
13,7,7,5,38
13,7,7,5,39
13,7,7,5,36
13,7,7,7,39
13,7,7,3,38
13,7,7,5,41
13,7,7,5,36
13,7,7,5,43
13,7,7,5,36
13,7,7,7,41
13,7,7,5,44
13,7,7,7,38
13,7,7,7,41
13,9,7,3,36
13,9,7,3,41
13,9,7,5,37
13,9,7,3,44
13,9,7,5,39
13,9,7,5,48
13,9,7,5,36
13,9,7,5,41
13,9,7,7,42
13,9,7,3,36
13,9,7,5,39
13,9,7,5,45
13,9,7,5,40
13,9,7,5,38
13,9,7,7,39
13,9,7,5,39
13,9,7,7,39
13,9,7,7,38
13,9,7,3,36
13,9,7,3,44
13,9,7,5,37
13,9,7,3,40
13,9,7,5,42
13,9,7,5,39
13,9,7,5,39
13,9,7,5,38
13,9,7,7,44
13,9,7,3,36
13,9,7,5,39
13,9,7,5,42
13,9,7,5,39
13,9,7,5,37
13,9,7,7,40
13,9,7,5,47
13,9,7,7,37
13,9,7,7,49
13,9,7,3,37
13,9,7,3,42
13,9,7,5,39
13,9,7,3,40
13,9,7,5,38
13,9,7,5,37
13,9,7,5,39
13,9,7,5,37
13,9,7,7,39
13,9,7,3,37
13,9,7,5,39
13,9,7,5,42
13,9,7,5,42
13,9,7,5,38
13,9,7,7,42
13,9,7,5,38
13,9,7,7,37
13,9,7,7,41
13,11,7,3,36
13,11,7,3,37
13,11,7,5,40
13,11,7,3,38
13,11,7,5,37
13,11,7,5,44
13,11,7,5,38
13,11,7,5,42
13,11,7,7,39
13,11,7,3,38
13,11,7,5,41
13,11,7,5,37
13,11,7,5,37
13,11,7,5,43
13,11,7,7,39
13,11,7,5,38
13,11,7,7,45
13,11,7,7,37
13,7,7,3,35
13,7,7,3,38
13,7,7,5,45
13,7,7,3,41
13,7,7,5,39
13,7,7,5,39
13,7,7,5,37
13,7,7,5,37
13,7,7,7,39
13,7,7,3,37
13,7,7,5,40
13,7,7,5,39
13,7,7,5,37
13,7,7,5,36
13,7,7,7,39
13,7,7,5,37
13,7,7,7,38
13,7,7,7,41
13,9,7,3,37
13,9,7,3,40
13,9,7,5,40
13,9,7,3,42
13,9,7,5,39
13,9,7,5,39
13,9,7,5,36
13,9,7,5,40
13,9,7,7,42
13,9,7,3,41
13,9,7,5,40
13,9,7,5,41
13,9,7,5,42
13,9,7,5,40
13,9,7,7,38
13,9,7,5,39
13,9,7,7,46
13,9,7,7,43
13,9,7,3,38
13,9,7,3,43
13,9,7,5,40
13,9,7,3,37
13,9,7,5,39
13,9,7,5,39
13,9,7,5,38
13,9,7,5,37
13,9,7,7,44
13,9,7,3,37
13,9,7,5,42
13,9,7,5,48
13,9,7,5,39
13,9,7,5,40
13,9,7,7,37
13,9,7,5,43
13,9,7,7,38
13,9,7,7,38
13,11,7,3,41
13,11,7,3,42
13,11,7,5,41
13,11,7,3,37
13,11,7,5,40
13,11,7,5,37
13,11,7,5,38
13,11,7,5,39
13,11,7,7,37
13,11,7,3,38
13,11,7,5,42
13,11,7,5,38
13,11,7,5,37
13,11,7,5,36
13,11,7,7,36
13,11,7,5,42
13,11,7,7,38
13,11,7,7,51
13,9,7,3,39
13,9,7,3,39
13,9,7,5,45
13,9,7,3,44
13,9,7,5,37
13,9,7,5,38
13,9,7,5,39
13,9,7,5,37
13,9,7,7,41
13,9,7,3,38
13,9,7,5,46
13,9,7,5,44
13,9,7,5,42
13,9,7,5,41
13,9,7,7,37
13,9,7,5,46
13,9,7,7,40
13,9,7,7,41
13,9,7,3,38
13,9,7,3,42
13,9,7,5,37
13,9,7,3,38
13,9,7,5,39
13,9,7,5,37
13,9,7,5,38
13,9,7,5,41
13,9,7,7,38
13,9,7,3,40
13,9,7,5,42
13,9,7,5,39
13,9,7,5,43
13,9,7,5,42
13,9,7,7,41
13,9,7,5,40
13,9,7,7,41
13,9,7,7,40
13,11,7,3,40
13,11,7,3,36
13,11,7,5,38
13,11,7,3,36
13,11,7,5,37
13,11,7,5,36
13,11,7,5,37
13,11,7,5,35
13,11,7,7,37
13,11,7,3,40
13,11,7,5,40
13,11,7,5,44
13,11,7,5,40
13,11,7,5,38
13,11,7,7,41
13,11,7,5,38
13,11,7,7,39
13,11,7,7,36
13,11,7,3,37
13,11,7,3,37
13,11,7,5,48
13,11,7,3,37
13,11,7,5,37
13,11,7,5,40
13,11,7,5,40
13,11,7,5,35
13,11,7,7,36
13,11,7,3,41
13,11,7,5,40
13,11,7,5,39
13,11,7,5,40
13,11,7,5,41
13,11,7,7,40
13,11,7,5,40
13,11,7,7,43
13,11,7,7,43
13,11,7,3,38
13,11,7,3,40
13,11,7,5,48
13,11,7,3,41
13,11,7,5,38
13,11,7,5,38
13,11,7,5,42
13,11,7,5,36
13,11,7,7,38
13,11,7,3,38
13,11,7,5,38
13,11,7,5,39
13,11,7,5,39
13,11,7,5,42
13,11,7,7,40
13,11,7,5,37
13,11,7,7,39
13,11,7,7,34
13,11,7,3,37
13,11,7,3,41
13,11,7,5,40
13,11,7,3,41
13,11,7,5,38
13,11,7,5,43
13,11,7,5,39
13,11,7,5,38
13,11,7,7,40
13,11,7,3,37
13,11,7,5,38
13,11,7,5,47
13,11,7,5,48
13,11,7,5,38
13,11,7,7,40
13,11,7,5,42
13,11,7,7,41
13,11,7,7,38
13,7,7,3,35
13,7,7,3,41
13,7,7,5,36
13,7,7,3,38
13,7,7,5,38
13,7,7,5,40
13,7,7,5,37
13,7,7,5,36
13,7,7,7,36
13,7,7,3,41
13,7,7,5,46
13,7,7,5,43
13,7,7,5,36
13,7,7,5,37
13,7,7,7,41
13,7,7,5,41
13,7,7,7,40
13,7,7,7,37
13,7,7,3,38
13,7,7,3,43
13,7,7,5,40
13,7,7,3,36
13,7,7,5,38
13,7,7,5,40
13,7,7,5,41
13,7,7,5,36
13,7,7,7,41
13,7,7,3,38
13,7,7,5,38
13,7,7,5,42
13,7,7,5,42
13,7,7,5,37
13,7,7,7,39
13,7,7,5,40
13,7,7,7,51
13,7,7,7,38
13,9,7,3,36
13,9,7,3,44
13,9,7,5,41
13,9,7,3,41
13,9,7,5,37
13,9,7,5,36
13,9,7,5,39
13,9,7,5,36
13,9,7,7,38
13,9,7,3,43
13,9,7,5,45
13,9,7,5,40
13,9,7,5,44
13,9,7,5,38
13,9,7,7,40
13,9,7,5,41
13,9,7,7,44
13,9,7,7,45
13,9,7,3,38
13,9,7,3,46
13,9,7,5,43
13,9,7,3,38
13,9,7,5,43
13,9,7,5,35
13,9,7,5,37
13,9,7,5,37
13,9,7,7,35
13,9,7,3,37
13,9,7,5,41
13,9,7,5,40
13,9,7,5,38
13,9,7,5,37
13,9,7,7,42
13,9,7,5,38
13,9,7,7,36
13,9,7,7,39
13,9,7,3,37
13,9,7,3,36
13,9,7,5,37
13,9,7,3,42
13,9,7,5,36
13,9,7,5,45
13,9,7,5,42
13,9,7,5,39
13,9,7,7,37
13,9,7,3,37
13,9,7,5,37
13,9,7,5,40
13,9,7,5,42
13,9,7,5,36
13,9,7,7,40
13,9,7,5,39
13,9,7,7,39
13,9,7,7,36
13,11,7,3,39
13,11,7,3,44
13,11,7,5,39
13,11,7,3,36
13,11,7,5,42
13,11,7,5,41
13,11,7,5,40
13,11,7,5,38
13,11,7,7,40
13,11,7,3,37
13,11,7,5,37
13,11,7,5,43
13,11,7,5,43
13,11,7,5,37
13,11,7,7,40
13,11,7,5,44
13,11,7,7,37
13,11,7,7,42
13,7,7,3,39
13,7,7,3,37
13,7,7,5,41
13,7,7,3,42
13,7,7,5,40
13,7,7,5,38
13,7,7,5,37
13,7,7,5,36
13,7,7,7,38
13,7,7,3,38
13,7,7,5,36
13,7,7,5,39
13,7,7,5,39
13,7,7,5,41
13,7,7,7,44
13,7,7,5,41
13,7,7,7,38
13,7,7,7,43
13,9,7,3,36
13,9,7,3,37
13,9,7,5,44
13,9,7,3,46
13,9,7,5,39
13,9,7,5,42
13,9,7,5,37
13,9,7,5,36
13,9,7,7,42
13,9,7,3,36
13,9,7,5,38
13,9,7,5,39
13,9,7,5,45
13,9,7,5,37
13,9,7,7,44
13,9,7,5,39
13,9,7,7,41
13,9,7,7,39
13,9,7,3,40
13,9,7,3,40
13,9,7,5,46
13,9,7,3,44
13,9,7,5,39
13,9,7,5,37
13,9,7,5,41
13,9,7,5,54
13,9,7,7,35
13,9,7,3,41
13,9,7,5,42
13,9,7,5,41
13,9,7,5,37
13,9,7,5,44
13,9,7,7,41
13,9,7,5,41
13,9,7,7,42
13,9,7,7,38
13,9,7,3,43
13,9,7,3,38
13,9,7,5,39
13,9,7,3,41
13,9,7,5,42
13,9,7,5,39
13,9,7,5,39
13,9,7,5,37
13,9,7,7,49
13,9,7,3,37
13,9,7,5,39
13,9,7,5,41
13,9,7,5,38
13,9,7,5,50
13,9,7,7,39
13,9,7,5,40
13,9,7,7,42
13,9,7,7,38
13,9,7,3,35
13,9,7,3,36
13,9,7,5,37
13,9,7,3,41
13,9,7,5,37
13,9,7,5,38
13,9,7,5,44
13,9,7,5,37
13,9,7,7,38
13,9,7,3,37
13,9,7,5,39
13,9,7,5,38
13,9,7,5,37
13,9,7,5,40
13,9,7,7,40
13,9,7,5,41
13,9,7,7,41
13,9,7,7,35
13,9,7,3,40
13,9,7,3,42
13,9,7,5,37
13,9,7,3,37
13,9,7,5,40
13,9,7,5,47
13,9,7,5,40
13,9,7,5,37
13,9,7,7,45
13,9,7,3,38
13,9,7,5,37
13,9,7,5,37
13,9,7,5,40
13,9,7,5,39
13,9,7,7,39
13,9,7,5,39
13,9,7,7,41
13,9,7,7,37
13,11,7,3,38
13,11,7,3,38
13,11,7,5,42
13,11,7,3,41
13,11,7,5,35
13,11,7,5,36
13,11,7,5,38
13,11,7,5,36
13,11,7,7,37
13,11,7,3,46
13,11,7,5,36
13,11,7,5,45
13,11,7,5,38
13,11,7,5,40
13,11,7,7,39
13,11,7,5,42
13,11,7,7,38
13,11,7,7,36
13,9,7,3,37
13,9,7,3,40
13,9,7,5,38
13,9,7,3,39
13,9,7,5,42
13,9,7,5,40
13,9,7,5,37
13,9,7,5,40
13,9,7,7,38
13,9,7,3,38
13,9,7,5,39
13,9,7,5,37
13,9,7,5,37
13,9,7,5,38
13,9,7,7,37
13,9,7,5,40
13,9,7,7,39
13,9,7,7,42
13,11,7,3,37
13,11,7,3,41
13,11,7,5,40
13,11,7,3,37
13,11,7,5,37
13,11,7,5,40
13,11,7,5,37
13,11,7,5,37
13,11,7,7,38
13,11,7,3,37
13,11,7,5,41
13,11,7,5,38
13,11,7,5,37
13,11,7,5,38
13,11,7,7,41
13,11,7,5,38
13,11,7,7,43
13,11,7,7,39
13,11,7,3,38
13,11,7,3,41
13,11,7,5,49
13,11,7,3,44
13,11,7,5,37
13,11,7,5,37
13,11,7,5,38
13,11,7,5,36
13,11,7,7,37
13,11,7,3,40
13,11,7,5,40
13,11,7,5,44
13,11,7,5,36
13,11,7,5,37
13,11,7,7,38
13,11,7,5,43
13,11,7,7,41
13,11,7,7,40
13,9,7,3,36
13,9,7,3,39
13,9,7,5,41
13,9,7,3,43
13,9,7,5,36
13,9,7,5,37
13,9,7,5,36
13,9,7,5,36
13,9,7,7,38
13,9,7,3,37
13,9,7,5,38
13,9,7,5,42
13,9,7,5,38
13,9,7,5,40
13,9,7,7,42
13,9,7,5,40
13,9,7,7,37
13,9,7,7,37
13,11,7,3,37
13,11,7,3,36
13,11,7,5,53
13,11,7,3,52
13,11,7,5,39
13,11,7,5,39
13,11,7,5,37
13,11,7,5,39
13,11,7,7,40
13,11,7,3,37
13,11,7,5,45
13,11,7,5,39
13,11,7,5,38
13,11,7,5,39
13,11,7,7,38
13,11,7,5,42
13,11,7,7,37
13,11,7,7,39
13,9,7,3,43
13,9,7,3,43
13,9,7,5,40
13,9,7,3,40
13,9,7,5,36
13,9,7,5,58
13,9,7,5,37
13,9,7,5,42
13,9,7,7,35
13,9,7,3,38
13,9,7,5,37
13,9,7,5,38
13,9,7,5,44
13,9,7,5,41
13,9,7,7,38
13,9,7,5,43
13,9,7,7,40
13,9,7,7,38
13,9,7,3,36
13,9,7,3,47
13,9,7,5,39
13,9,7,3,41
13,9,7,5,41
13,9,7,5,37
13,9,7,5,38
13,9,7,5,35
13,9,7,7,45
13,9,7,3,36
13,9,7,5,37
13,9,7,5,36
13,9,7,5,36
13,9,7,5,38
13,9,7,7,42
13,9,7,5,36
13,9,7,7,40
13,9,7,7,37
13,11,7,3,37
13,11,7,3,36
13,11,7,5,44
13,11,7,3,44
13,11,7,5,38
13,11,7,5,37
13,11,7,5,43
13,11,7,5,42
13,11,7,7,42
13,11,7,3,39
13,11,7,5,43
13,11,7,5,37
13,11,7,5,40
13,11,7,5,41
13,11,7,7,37
13,11,7,5,39
13,11,7,7,40
13,11,7,7,40
13,9,7,3,39
13,9,7,3,38
13,9,7,5,41
13,9,7,3,51
13,9,7,5,38
13,9,7,5,36
13,9,7,5,38
13,9,7,5,42
13,9,7,7,39
13,9,7,3,38
13,9,7,5,39
13,9,7,5,37
13,9,7,5,52
13,9,7,5,36
13,9,7,7,40
13,9,7,5,36
13,9,7,7,41
13,9,7,7,42
13,11,7,3,39
13,11,7,3,39
13,11,7,5,37
13,11,7,3,38
13,11,7,5,43
13,11,7,5,38
13,11,7,5,39
13,11,7,5,37
13,11,7,7,47
13,11,7,3,38
13,11,7,5,43
13,11,7,5,45
13,11,7,5,38
13,11,7,5,35
13,11,7,7,38
13,11,7,5,43
13,11,7,7,40
13,11,7,7,40
13,11,7,3,44
13,11,7,3,40
13,11,7,5,37
13,11,7,3,44
13,11,7,5,38
13,11,7,5,38
13,11,7,5,46
13,11,7,5,45
13,11,7,7,43
13,11,7,3,39
13,11,7,5,37
13,11,7,5,42
13,11,7,5,36
13,11,7,5,37
13,11,7,7,41
13,11,7,5,37
13,11,7,7,40
13,11,7,7,36
13,9,7,3,41
13,9,7,3,37
13,9,7,5,44
13,9,7,3,42
13,9,7,5,39
13,9,7,5,43
13,9,7,5,38
13,9,7,5,35
13,9,7,7,37
13,9,7,3,37
13,9,7,5,39
13,9,7,5,37
13,9,7,5,36
13,9,7,5,38
13,9,7,7,41
13,9,7,5,38
13,9,7,7,42
13,9,7,7,40
13,9,7,3,38
13,9,7,3,38
13,9,7,5,36
13,9,7,3,44
13,9,7,5,37
13,9,7,5,39
13,9,7,5,42
13,9,7,5,40
13,9,7,7,44
13,9,7,3,41
13,9,7,5,43
13,9,7,5,37
13,9,7,5,39
13,9,7,5,37
13,9,7,7,39
13,9,7,5,36
13,9,7,7,44
13,9,7,7,38
13,9,7,3,36
13,9,7,3,36
13,9,7,5,38
13,9,7,3,38
13,9,7,5,39
13,9,7,5,38
13,9,7,5,36
13,9,7,5,43
13,9,7,7,45
13,9,7,3,40
13,9,7,5,37
13,9,7,5,39
13,9,7,5,41
13,9,7,5,40
13,9,7,7,40
