Input_Degree,Input_Weight,Control_Degree,Control_Weight,MinW21
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,9,2,3,38
19,9,2,3,38
19,7,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,9,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,15,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,7,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,17,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,17,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,7,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,7,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,7,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,7,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,9,2,3,38
19,7,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,15,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,15,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,7,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,15,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,15,2,3,38
19,15,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,9,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,9,2,3,38
19,9,2,3,38
19,9,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
19,13,2,3,38
19,13,2,3,38
19,11,2,3,38
19,13,2,3,38
